실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,2,16,87.690,-0.9837229251861572,1.3309662342071533,0.6811531782150269,-1.115003129825709e-07,1.3282105726375448e-07,0.16103330254554749,0.29978176951408386
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,2,17,88.510,-0.9915836453437805,1.3650375604629517,0.6300346851348877,-1.1143373512823018e-07,1.3274174648358894e-07,0.1609371453523636,0.2945626974105835
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,2,18,89.334,-1.0626474618911743,1.3785635232925415,0.6547935009002686,-1.0942114414547177e-07,1.303443184497155e-07,0.15803048014640808,0.2752237915992737
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,2,19,90.151,-1.0114542245864868,1.4038795232772827,0.5250640511512756,-1.1075264438886734e-07,1.3193042036618863e-07,0.15995348989963531,0.2723989188671112
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,2,20,90.973,-1.048072099685669,1.401648998260498,0.4896030128002167,-1.1180161862966997e-07,1.3317998082129634e-07,0.16146846115589142,0.2825600206851959
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,1,92.791,-1.1843793392181396,1.4228203296661377,0.5723658800125122,-1.0892686219676762e-07,1.2975552010630054e-07,0.15731661021709442,0.2738312780857086
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,2,93.611,-1.1819745302200317,1.3979891538619995,0.49308276176452637,-1.0744620482228129e-07,1.2799173987332324e-07,0.15517818927764893,0.27757152915000916
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,3,94.431,-1.192920446395874,1.4204888343811035,0.4939967095851898,-1.0818140339097226e-07,1.288675264277117e-07,0.15624000132083893,0.2901908755302429
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,4,95.254,-1.271041750907898,1.4522418975830078,0.5951514840126038,-1.095645743021123e-07,1.3051517555595638e-07,0.15823762118816376,0.3058664798736572
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,5,96.071,-1.0667355060577393,1.3479883670806885,0.6077117919921875,-1.094271553370163e-07,1.3035148072049196e-07,0.1580391675233841,0.284334659576416
